network,station,latitude,longitude,start_year,end_year,smap_lat,smap_lon,chirps25_lat,chirps25_lon,chirps05_lat,chirps05_lon,MAP,location,MEAN_PET,AI,era5_lat,era5_lon,MAT,LAI_max,LAI_mean
SCAN,DeepSprings,37.37,-117.97,2011,2024,37.430386,-117.82158,37.375,-117.875,37.375,-117.975006,148.2311248779297,"('SCAN', 'DeepSprings')",987.6434326171876,0.1500856685546193,37.25,-117.75,12.880859,0.324,0.17104215060302017
SCAN,DesertCenter,33.8,-115.31,2011,2019,33.967724,-115.207466,33.875,-115.375,33.824997,-115.325005,70.09467315673828,"('SCAN', 'DesertCenter')",1519.0733642578125,0.0461430466796349,33.75,-115.25,22.828583,,
SCAN,Dexter,36.783,-89.933,2001,2024,36.72578,-89.81328,36.875,-89.875,36.774994,-89.925,1248.8021240234375,"('SCAN', 'Dexter')",1042.0543212890625,1.198404054865988,36.75,-89.75,15.145477,3.648000032,0.814917606730249
SCAN,DoeRidge,37.63,-118.83,2012,2024,37.785137,-118.94191,37.625,-118.875,37.625,-118.825005,490.5730285644531,"('SCAN', 'DoeRidge')",757.7672729492188,0.6473927366315918,37.75,-118.75,5.7287292,0.504,0.2361592952940779
SCAN,Dugway,40.167,-113.0167,2013,2024,40.317745,-112.966805,40.125,-113.125,40.174995,-113.025,187.6007537841797,"('SCAN', 'Dugway')",1094.9315185546875,0.1713356046520728,40.25,-113.25,12.677551,,
SCAN,EagleLake,40.62,-120.72,2012,2024,40.6871,-120.80913,40.625,-120.625,40.624992,-120.725006,654.2350463867188,"('SCAN', 'EagleLake')",1068.4171142578125,0.612340477942634,40.75,-120.75,7.7246094,1.220000012,0.7246886564143474
SCAN,Eastland,37.783,-109.167,2007,2024,37.785137,-109.23237,37.875,-109.125,37.774994,-109.175,358.6827392578125,"('SCAN', 'Eastland')",1151.3533935546875,0.3115314040552012,37.75,-109.25,9.278717,0.728,0.2743745819397993
SCAN,EastviewFarm,35.133,-86.183,2003,2024,34.991234,-86.078835,35.125,-86.125,35.125,-86.175,1478.0555419921875,"('SCAN', 'EastviewFarm')",973.7175903320312,1.517950950735295,35.25,-86.25,15.305939,2.9480000239999997,0.9649283866676869
SCAN,Ellicott#1,39.25,-76.917,1997,1998,39.22136,-76.74274,39.375,-76.875,39.274994,-76.925,1166.27685546875,"('SCAN', 'Ellicott#1')",940.7620849609376,1.2397149865124255,39.25,-76.75,13.27243,4.788000072,1.653586801379727
SCAN,ElsberryPMC,39.15306,-90.78278,2015,2024,39.22136,-90.93361,39.125,-90.875,39.174995,-90.775,982.8436889648438,"('SCAN', 'ElsberryPMC')",986.7271118164062,0.9960643395675896,39.25,-90.75,12.658905,4.456000032,1.42637459954235
SCAN,Enterprise,37.633,-113.65,2007,2024,37.785137,-113.71369,37.625,-113.625,37.625,-113.62501,359.2206420898437,"('SCAN', 'Enterprise')",1282.950439453125,0.2799957278497573,37.75,-113.75,11.240387,2.484000028,0.7503351243969562
SCAN,Ephraim,39.4167,-111.567,2007,2024,39.58492,-111.47303,39.375,-111.625,39.424995,-111.575005,327.69757080078125,"('SCAN', 'Ephraim')",867.8221435546875,0.3776091371193857,39.25,-111.75,7.84906,2.7760000320000002,0.8064574434637344
SCAN,ErosDataCenter,43.733,-96.617,2003,2024,43.71934,-96.53527,43.625,-96.625,43.725,-96.62501,683.55224609375,"('SCAN', 'ErosDataCenter')",887.3035888671875,0.7703702032428776,43.75,-96.75,7.6945496,2.992000036,0.6767779664086585
SCAN,Essex,34.67,-115.17,2011,2021,34.64869,-115.207466,34.625,-115.125,34.674995,-115.175,143.34408569335938,"('SCAN', 'Essex')",1584.2127685546875,0.0904828496137771,34.75,-115.25,20.47174,0.264,0.14873805952501606
SCAN,EvergladesArs,25.5,-80.55,1999,2022,25.529726,-80.47718,25.625,-80.625,25.524994,-80.525,1608.6304931640625,"('SCAN', 'EvergladesArs')",1413.9053955078125,1.137721447470899,25.75,-80.75,23.938385,1.748000008,0.6723670255452856
SCAN,FordDryLake,33.65,-115.1,2011,2020,33.629246,-115.207466,33.625,-115.125,33.674995,-115.075005,65.05765533447266,"('SCAN', 'FordDryLake')",1704.4281005859375,0.0381697856965087,33.75,-115.25,22.828583,,
SCAN,FortAssiniboine#1,48.483,-109.8,1997,2022,48.579163,-109.979256,48.375,-109.875,48.475,-109.775,326.2754211425781,"('SCAN', 'FortAssiniboine#1')",965.32666015625,0.3379948307754873,48.25,-109.75,6.1205444,1.2,0.3290789366093713
SCAN,FortReno#1,35.55,-98.017,1998,2024,35.680595,-98.029045,35.625,-98.125,35.574997,-98.025,838.675048828125,"('SCAN', 'FortReno#1')",1353.14892578125,0.619795081567914,35.75,-98.25,15.685974,2.812000044,1.0506505251668086
SCAN,Fortuna,18.033,-66.533,2006,2018,17.93678,-66.65975,18.125,-66.625,18.024994,-66.525,771.8909912109375,"('SCAN', 'Fortuna')",1477.1158447265625,0.5225663200125151,18.25,-66.75,24.859344,,
SCAN,FrenchGulch,40.79361,-122.55083,2014,2024,40.6871,-122.676346,40.875,-122.625,40.774994,-122.575005,1189.84130859375,"('SCAN', 'FrenchGulch')",1134.333740234375,1.0489340715087132,40.75,-122.75,12.101898,4.868000112000001,2.0926969589746767
SCAN,Geneva#1,42.883,-77.033,1997,2024,42.94761,-77.11618,42.875,-77.125,42.874992,-77.025,856.2550659179688,"('SCAN', 'Geneva#1')",760.4364013671875,1.1260048366681408,42.75,-77.25,8.748871,4.140000056,1.0680854287422012
SCAN,GlacialRidge,47.717,-96.267,2001,2020,47.738617,-96.16183,47.625,-96.375,47.725,-96.275,586.525146484375,"('SCAN', 'GlacialRidge')",759.5123291015625,0.772239138208834,47.75,-96.25,4.8442383,1.960000028,0.5935699503243168
SCAN,GoodwinCreekPasture,34.25,-89.867,1999,2022,34.30753,-89.81328,34.375,-89.875,34.274994,-89.87501,1408.8497314453125,"('SCAN', 'GoodwinCreekPasture')",1089.627685546875,1.2929643309661525,34.25,-89.75,17.06308,4.884000084,1.7923554855349988
SCAN,GoodwinCreekTimber,34.233,-89.9,1999,2022,34.30753,-89.81328,34.125,-89.875,34.225,-89.87501,1393.689697265625,"('SCAN', 'GoodwinCreekTimber')",1136.965576171875,1.2257976199755594,34.25,-89.75,17.06308,4.236000012,1.653757114150032
SCAN,Goshute,39.983,-114.0,2010,2024,39.950367,-114.087135,39.875,-113.875,39.975,-113.975006,257.3644104003906,"('SCAN', 'Goshute')",1019.2003784179688,0.2525160074997998,39.75,-113.75,10.537445,0.628,0.24195010979358805
SCAN,Grantsville,40.583,-112.4,2009,2020,40.6871,-112.21992,40.625,-112.375,40.574997,-112.37501,333.2006530761719,"('SCAN', 'Grantsville')",953.1411743164062,0.349581638118974,40.75,-112.25,10.956787,0.752,0.2940020776325124
SCAN,GreenRiver,39.017,-110.167,2007,2024,38.859642,-110.3527,39.125,-110.125,39.024994,-110.175,180.1715850830078,"('SCAN', 'GreenRiver')",1094.9202880859375,0.1645522391387697,39.25,-110.25,11.100159,1.456000008,0.4856895314587007
SCAN,GrouseCreek,41.783,-113.817,2010,2024,41.80753,-113.71369,41.875,-113.875,41.774994,-113.825005,291.452880859375,"('SCAN', 'GrouseCreek')",928.4482421875,0.313913977770789,41.75,-113.75,7.540497,0.8759999999999999,0.35358183169487517
SCAN,GuilarteForest,18.15,-66.767,2001,2019,18.233519,-66.65975,18.125,-66.875,18.174995,-66.775,2041.1455078125,"('SCAN', 'GuilarteForest')",1525.380859375,1.3381218829826056,18.25,-66.75,24.859344,6.9480000319999995,4.930822415374805
SCAN,GulkanaRiver,62.40962,-145.37513,2018,2022,62.456604,-145.45644,49.875,-145.375,49.975,-145.375,,"('SCAN', 'GulkanaRiver')",463.2015380859375,,62.25,-145.25,-1.132843,1.92400002,0.47745093480648626
SCAN,HalsCanyon,38.6,-113.75,2010,2024,38.499725,-113.71369,38.625,-113.625,38.625,-113.725006,186.36090087890625,"('SCAN', 'HalsCanyon')",1064.9893798828125,0.1749885063637092,38.75,-113.75,10.516815,0.252,0.13797033883990406
SCAN,HarmsWay,38.317,-109.233,2010,2023,38.14157,-109.23237,38.375,-109.125,38.324997,-109.225006,309.0282897949219,"('SCAN', 'HarmsWay')",1110.4156494140625,0.2782996528894275,38.25,-109.25,9.554382,0.8240000000000001,0.45971500962805306
SCAN,HartselleUSDA,34.433,-87.0,2002,2014,34.30753,-86.82573,34.375,-86.875,34.424995,-86.975006,1442.9423828125,"('SCAN', 'HartselleUSDA')",1047.4959716796875,1.37751592542996,34.25,-86.75,16.320099,6.308000068,2.4674775012745718
SCAN,HayfordPeak,37.65,-115.2,2007,2018,37.785137,-115.207466,37.625,-115.125,37.674995,-115.175,199.93411254882807,"('SCAN', 'HayfordPeak')",1281.4686279296875,0.1560195140101379,37.75,-115.25,12.80127,0.292,0.17296238978412892
SCAN,Hodges,34.45,-86.15,2002,2021,34.30753,-86.078835,34.375,-86.125,34.475,-86.12501,1468.3358154296875,"('SCAN', 'Hodges')",1051.97314453125,1.3957921103432398,34.25,-86.25,16.178284,6.3360000560000005,2.5045014011959155
SCAN,Holden,39.2,-112.4,2007,2021,39.22136,-112.21992,39.125,-112.375,39.225,-112.37501,218.7789764404297,"('SCAN', 'Holden')",1223.650390625,0.1787920619456384,39.25,-112.25,9.874725,1.792000028,0.5577534360964291
SCAN,HozatkaLake,65.198,-156.635,2014,2019,64.98099,-156.65974,49.875,-156.625,49.975,-156.625,,"('SCAN', 'HozatkaLake')",420.2137145996094,,65.25,-156.75,-2.679535,1.5320000239999998,0.428609030731576
SCAN,HubbardBrook,43.933,-71.717,2002,2022,44.108894,-71.88797,43.875,-71.625,43.924995,-71.725006,1139.3184814453125,"('SCAN', 'HubbardBrook')",670.9546508789062,1.6980558670438912,43.75,-71.75,6.7723083,6.500000076,2.1947618941622986
SCAN,Hytop,34.867,-86.1,2002,2015,34.991234,-86.078835,34.875,-86.125,34.875,-86.075005,1502.337158203125,"('SCAN', 'Hytop')",997.8324584960938,1.505600610013636,34.75,-86.25,15.74353,6.164000076,1.9055803437279686
SCAN,IkalukrokCreek,68.08,-163.0,2006,2015,67.76884,-163.0083,49.875,-162.875,49.975,-162.975,,"('SCAN', 'IkalukrokCreek')",268.6472473144531,,68.25,-162.75,-8.857544,3.2240000600000003,0.6316753208212431
SCAN,InnokoCamp,63.639,-158.0301,2014,2017,63.690807,-158.15353,49.875,-158.125,49.975,-158.02501,,"('SCAN', 'InnokoCamp')",410.3986511230469,,63.75,-158.25,-1.4823608,2.3280000480000003,0.4480277954945553
SCAN,Isabela,18.467,-67.05,2003,2020,18.530754,-67.033195,18.375,-67.125,18.474998,-67.025,1916.1112060546875,"('SCAN', 'Isabela')",,,18.25,-67.25,26.14795,2.736000048,1.6219887633904733
SCAN,IsbellFarms,34.817,-87.983,2010,2024,34.64869,-87.94606,34.875,-87.875,34.824997,-87.975006,1491.9139404296875,"('SCAN', 'IsbellFarms')",1097.2127685546875,1.3597307497568802,34.75,-87.75,16.257263,2.82000004,0.9094538835362657
SCAN,IslandDairy,20.0,-155.283,2005,2018,20.024717,-155.16597,20.125,-155.375,20.024994,-155.27501,2898.953125,"('SCAN', 'IslandDairy')",1306.490478515625,2.218885765086982,20.25,-155.25,23.47406,6.7400001199999995,5.106052406562194
SCAN,JohnsonFarm,40.367,-101.717,2005,2024,40.317745,-101.76349,40.375,-101.625,40.374992,-101.725006,478.0023498535156,"('SCAN', 'JohnsonFarm')",1194.7828369140625,0.4000746705469263,40.25,-101.75,10.77124,2.8120000399999996,0.6732295467924293
SCAN,Jordan,47.517,-107.133,2007,2022,47.32334,-106.9917,47.625,-107.125,47.524994,-107.12501,334.6712646484375,"('SCAN', 'Jordan')",1042.330078125,0.3210799262844476,47.75,-107.25,7.5480957,1.252000012,0.3168272838485389
SCAN,JordanValleyCwma,42.95,-117.017,2008,2021,42.94761,-117.07469,42.875,-117.125,42.975,-117.02501,290.7497253417969,"('SCAN', 'JordanValleyCwma')",991.220947265625,0.2933248395767432,42.75,-117.25,9.737244,3.4200000640000003,0.83265581734562
SCAN,JornadaExpRange,32.55,-106.7,2009,2021,32.62151,-106.618256,32.625,-106.625,32.574997,-106.675,275.1636657714844,"('SCAN', 'JornadaExpRange')",1386.6971435546875,0.1984309746727567,32.75,-106.75,17.211182,0.292,0.17929321306712612
SCAN,JournaganRanch,37.0,-92.26,2012,2023,37.07728,-92.42738,37.125,-92.375,37.024994,-92.275,1175.5972900390625,"('SCAN', 'JournaganRanch')",1002.3662719726562,1.1728220740363575,37.25,-92.25,13.234589,4.3640000400000005,1.425723849662437
SCAN,Kainaliu,19.533,-155.933,2007,2022,19.42553,-155.91286,19.625,-155.875,19.524994,-155.925,350.7524719238281,"('SCAN', 'Kainaliu')",1116.269287109375,0.3142185097935606,19.75,-155.75,16.426086,2.592000036,1.2926266237781325
SCAN,KanaryagakCamp,61.36,-165.12,2013,2017,61.27113,-165.24896,49.875,-165.125,49.975,-165.125,,"('SCAN', 'KanaryagakCamp')",344.55377197265625,,61.25,-165.25,-1.0158081,1.211999996,0.18654930230147632
SCAN,KanutiLake,66.177,-151.742,2015,2019,66.33635,-151.80498,49.875,-151.625,49.975,-151.725,,"('SCAN', 'KanutiLake')",402.3171691894531,,66.25,-151.75,-4.4048157,2.532000032,0.5326874590748831
SCAN,KemoleGulch,19.917,-155.583,2005,2020,20.024717,-155.53941,19.875,-155.625,19.924995,-155.57501,962.4754638671876,"('SCAN', 'KemoleGulch')",1212.8780517578125,0.7935467728781811,19.75,-155.75,16.426086,1.9400000119999998,0.821538139155042
SCAN,Kingsville,27.55,-97.88,2013,2024,27.417961,-98.029045,27.625,-97.875,27.574997,-97.87501,685.6190795898438,"('SCAN', 'Kingsville')",1420.619873046875,0.4826196596274287,27.75,-97.75,22.460663,2.6280000360000004,0.9121891482206209
SCAN,KnoxCity,33.45,-99.87,2013,2024,33.29207,-99.89626,33.375,-99.875,33.475,-99.87501,629.8025512695312,"('SCAN', 'KnoxCity')",1639.8765869140625,0.3840548467459374,33.25,-99.75,18.281403,1.7280000240000002,0.7091832878451336
SCAN,KoptisFarms,30.517,-87.7,2010,2024,30.638416,-87.57262,30.625,-87.625,30.524994,-87.675,1703.50146484375,"('SCAN', 'KoptisFarms')",1184.6563720703125,1.437970963568702,30.75,-87.75,19.394623,3.724000076,1.0685699524254553
SCAN,Ku-nesa,39.05,-95.183,2008,2020,39.22136,-95.0415,39.125,-95.125,39.074997,-95.175,969.1197509765624,"('SCAN', 'Ku-nesa')",1050.29296875,0.9227137377963736,39.25,-95.25,12.5903015,2.50000002,0.9333116437532685
SCAN,Kukuihaele,20.1,-155.517,2005,2024,20.024717,-155.53941,20.125,-155.625,20.125,-155.52501,1625.6729736328125,"('SCAN', 'Kukuihaele')",1193.5570068359375,1.3620404926802732,20.25,-155.75,22.916718,6.704000096,4.651370079011385
SCAN,KyleCanyon,36.267,-115.617,2007,2022,36.375854,-115.58091,36.375,-115.625,36.274994,-115.62501,487.0920104980469,"('SCAN', 'KyleCanyon')",1274.1578369140625,0.3822854566258101,36.25,-115.75,14.698975,0.9880000000000001,0.6622839600013514
SCAN,LINDSAY,47.21,-105.19,2006,2020,47.32334,-105.12448,47.125,-105.125,47.225,-105.175,355.7300720214844,"('SCAN', 'LINDSAY')",1004.4067993164062,0.354169318909024,47.25,-105.25,6.743866,1.144000008,0.31303984715047467
SCAN,Lehman,33.633,-102.75,2005,2013,33.629246,-102.88382,33.625,-102.625,33.625,-102.725006,432.7558288574219,"('SCAN', 'Lehman')",1590.4300537109375,0.2720998813168024,33.75,-102.75,15.488983,1.64800004,0.5054180283505422
SCAN,Levelland,33.55,-102.367,2005,2024,33.629246,-102.510376,33.625,-102.375,33.574997,-102.37501,498.3096008300781,"('SCAN', 'Levelland')",1557.6923828125,0.3199024443647548,33.75,-102.25,15.581757,1.056000008,0.3841398671572582
SCAN,Lind#1,47.0,-118.567,1996,2024,46.911266,-118.56847,47.125,-118.625,47.024994,-118.575005,238.7044372558593,"('SCAN', 'Lind#1')",1135.7586669921875,0.210171794583806,47.25,-118.75,11.685669,1.452000008,0.3432787986502956
SCAN,LittleRedFox,40.183,-110.3,2010,2024,40.317745,-110.3527,40.125,-110.375,40.174995,-110.275,237.56002807617188,"('SCAN', 'LittleRedFox')",1017.413330078125,0.2334941179293671,40.25,-110.25,9.030609,3.0400000560000002,0.8833985692588157
SCAN,LittleRiver,31.5,-83.55,1999,2024,31.62478,-83.46473,31.625,-83.625,31.524994,-83.525,1196.72607421875,"('SCAN', 'LittleRiver')",1233.8648681640625,0.9699004365035748,31.75,-83.75,19.033417,1.948000032,0.923503062246316
SCAN,LittleWashita#1,34.95,-97.983,1998,2013,34.991234,-98.029045,34.875,-97.875,34.975,-97.975006,875.5363159179688,"('SCAN', 'LittleWashita#1')",1297.242919921875,0.6749208667646434,34.75,-97.75,16.608917,3.288000056,1.1515844644558157
SCAN,Livingston-UWA,32.6,-88.2,2006,2019,32.62151,-88.3195,32.625,-88.125,32.625,-88.175,1454.121826171875,"('SCAN', 'Livingston-UWA')",1155.273193359375,1.2586822186564284,32.75,-88.25,18.101227,4.0440000320000005,1.7829350234085637
SCAN,LosLunasPmc,34.767,-106.767,2009,2024,34.64869,-106.618256,34.875,-106.875,34.774994,-106.775,230.93072509765625,"('SCAN', 'LosLunasPmc')",1251.537109375,0.1845176809922798,34.75,-106.75,14.202606,0.764,0.37054813688726734
SCAN,LovellSummit,36.167,-115.617,2007,2022,36.027473,-115.58091,36.125,-115.625,36.174995,-115.62501,248.4098663330078,"('SCAN', 'LovellSummit')",1376.740234375,0.1804333599982125,36.25,-115.75,14.698975,0.768,0.5156747001790479
SCAN,LovelockNnr,40.033,-118.183,2006,2020,39.950367,-118.19502,40.125,-118.125,40.024994,-118.175,133.1435089111328,"('SCAN', 'LovelockNnr')",1024.250244140625,0.1299911907981471,40.25,-118.25,12.210327,0.256,0.14453723185027534
SCAN,LowerMulchatna,59.82,-156.99,2012,2017,59.571827,-157.03319,49.875,-156.875,49.975,-156.975,,"('SCAN', 'LowerMulchatna')",405.6494445800781,,59.75,-156.75,1.1249695,1.884000012,0.5580846465262761
SCAN,LyeBrook,43.05,-73.033,2000,2021,42.94761,-73.0083,43.125,-73.125,43.074997,-73.025,1220.2174072265625,"('SCAN', 'LyeBrook')",703.3872680664062,1.7347732360594317,43.25,-73.25,7.3723755,6.252000056000001,1.901231389622925
SCAN,LynhartRanch,42.017,-121.383,2003,2022,42.185303,-121.556015,42.125,-121.375,42.024994,-121.375,304.19390869140625,"('SCAN', 'LynhartRanch')",989.4222412109376,0.3074459983021084,42.25,-121.25,8.220856,3.3760000839999997,0.891047676601554
SCAN,MahantangoCk,40.667,-76.667,1999,2021,40.6871,-76.74274,40.625,-76.625,40.674995,-76.675,1141.537841796875,"('SCAN', 'MahantangoCk')",834.9010620117188,1.3672731940791951,40.75,-76.75,10.971191,2.832000036,0.8346925736883957
SCAN,MammothCave,37.183,-86.033,2003,2024,37.07728,-86.078835,37.125,-86.125,37.174995,-86.025,1344.2757568359375,"('SCAN', 'MammothCave')",978.2150268554688,1.3742129490253212,37.25,-86.25,14.450165,6.704000036,2.5487922465318165
SCAN,ManaHouse,19.95,-155.533,2005,2021,20.024717,-155.53941,19.875,-155.625,19.974998,-155.52501,1434.81298828125,"('SCAN', 'ManaHouse')",1137.89794921875,1.2609329239641869,19.75,-155.75,16.426086,3.760000012,1.4524033115691464
SCAN,Mandan#1,46.767,-100.917,1997,2024,46.911266,-101.016594,46.875,-100.875,46.774994,-100.925,453.1471557617188,"('SCAN', 'Mandan#1')",890.4570922851562,0.5088927469810133,46.75,-100.75,6.0392456,2.196000032,0.6746429561248573
SCAN,Manderfield,38.367,-112.65,2010,2024,38.499725,-112.59336,38.375,-112.625,38.375,-112.62501,270.4114685058594,"('SCAN', 'Manderfield')",1083.7459716796875,0.2495155466061398,38.25,-112.75,8.015869,1.844000024,0.6243098229677916
SCAN,MarbleCreek,37.783,-118.417,2009,2021,37.785137,-118.56847,37.875,-118.375,37.774994,-118.425,147.5630645751953,"('SCAN', 'MarbleCreek')",859.7538452148438,0.171634085030839,37.75,-118.25,8.833099,0.4,0.20717435559609473
SCAN,MaricaoForest,18.15,-67.0,2001,2022,18.233519,-67.033195,18.125,-66.875,18.174995,-66.975006,2598.97802734375,"('SCAN', 'MaricaoForest')",1620.4561767578125,1.6038557935850823,18.25,-66.75,24.859344,6.792000028,4.655265887975183
SCAN,MarkTwainHS,39.51311,-91.51401,2018,2024,39.58492,-91.6805,39.625,-91.625,39.524994,-91.525,990.6006469726562,"('SCAN', 'MarkTwainHS')",993.8857421875,0.996694695300072,39.75,-91.75,12.300964,2.7080000560000004,0.670633520595615
SCAN,MascomaRiver,43.783,-72.033,1999,2022,43.71934,-71.88797,43.875,-72.125,43.774994,-72.025,1112.147216796875,"('SCAN', 'MascomaRiver')",686.0737915039062,1.62103148461479,43.75,-72.25,6.577118,6.080000108,1.9205334463937163
SCAN,Mason#1,40.3167,-89.9,1997,2024,40.317745,-89.81328,40.375,-89.875,40.324997,-89.87501,985.1849365234376,"('SCAN', 'Mason#1')",966.2036743164062,1.0196451977068506,40.25,-89.75,11.726257,4.08000006,0.9022864195364346
SCAN,MayaguezTars,18.21,-67.14,2013,2022,18.233519,-67.033195,18.125,-67.125,18.224998,-67.12501,1733.64794921875,"('SCAN', 'MayaguezTars')",1606.758544921875,1.078972291572935,18.25,-67.25,26.14795,,
SCAN,Mayday,32.867,-90.517,2005,2021,32.956165,-90.560165,32.875,-90.625,32.875,-90.525,1458.0869140625,"('SCAN', 'Mayday')",1155.0672607421875,1.2623394010194762,32.75,-90.75,18.489716,2.516000048,0.6046071088721902
SCAN,McalisterFarm,35.067,-86.583,2003,2024,34.991234,-86.452286,35.125,-86.625,35.074997,-86.575005,1426.082763671875,"('SCAN', 'McalisterFarm')",1013.176513671875,1.40753634182022,35.25,-86.75,15.586273,3.3120000400000005,0.9388794631692678
SCAN,MccrackenMesa,37.45,-109.333,2007,2024,37.430386,-109.23237,37.375,-109.375,37.475,-109.325005,232.4491271972656,"('SCAN', 'MccrackenMesa')",1314.1544189453125,0.176881136528704,37.25,-109.25,13.346588,0.41200000000000003,0.211880152697544
SCAN,Milford,38.35,-113.0167,2007,2024,38.499725,-112.966805,38.375,-113.125,38.375,-113.025,266.5798034667969,"('SCAN', 'Milford')",1218.4580078125,0.2187845635693167,38.25,-113.25,11.406097,2.136000032,0.7046560487511165
SCAN,Moccasin,47.05,-109.95,2006,2021,46.911266,-109.979256,47.125,-109.875,47.074997,-109.925,405.2720642089844,"('SCAN', 'Moccasin')",864.866455078125,0.4685949626435394,47.25,-109.75,7.182129,2.576000012,0.46427329076410934
SCAN,MollyCaren#1,39.95,-83.45,1997,2024,39.950367,-83.46473,39.875,-83.375,39.975,-83.425,984.0347290039062,"('SCAN', 'MollyCaren#1')",899.4549560546875,1.0940344731883118,39.75,-83.25,11.652649,2.8080000519999997,0.7181151750019054
SCAN,MonoclineRidge,36.54417,-120.55463,2014,2024,36.375854,-120.435684,36.625,-120.625,36.524994,-120.575005,170.20079040527344,"('SCAN', 'MonoclineRidge')",1150.027099609375,0.1479971997730182,36.75,-120.75,17.206177,1.3160000120000002,0.41867153943385693
SCAN,MooseInc,59.683,-151.367,2002,2013,59.571827,-151.43153,49.875,-151.375,49.975,-151.375,,"('SCAN', 'MooseInc')",339.6024475097656,,59.75,-151.25,1.6982117,3.712000028,0.557620851660329
SCAN,Morgan,41.0,-111.683,2007,2021,41.058483,-111.84647,41.125,-111.625,41.024994,-111.675,515.9702758789062,"('SCAN', 'Morgan')",867.7518310546875,0.5946058048091734,41.25,-111.75,6.4780884,2.972000028,0.8151571882081686
